objid,ra,dec,u,g,r,i,z,class
1237667730735235399,131.265810231804,13.6627069377706,19.42366,18.31953,17.41303,16.92275,16.64186,QSO
1237667730735759450,132.353280207653,14.0672748463177,18.76125,18.48121,17.96241,17.49359,17.40596,QSO
1237671125372436588,137.541262318988,12.9599392765888,17.5699,17.11112,16.694,16.30583,16.17478,QSO
1237667731268108969,122.294670158296,11.1053091336703,19.00632,17.71206,16.9762,16.56284,16.26749,QSO
1237667731271909584,130.673596888047,13.9684326748057,18.32547,17.43657,16.68688,16.16368,15.89749,QSO
1237667733959540863,154.806836672505,18.8155692114062,18.72847,17.83625,17.13733,16.7338,16.52342,QSO
1237667733959737356,155.224039652215,18.8382131345522,17.83208,17.3292,16.98213,16.59359,16.57991,QSO
1237667733963210868,163.606213375862,20.1967891159265,18.88328,17.58603,16.79219,16.36609,16.14513,QSO
1237667733966749840,172.229896965677,21.1084867530417,18.34676,17.36843,16.66227,16.22655,15.99934,QSO
1237667733967470724,173.938571831128,21.1393431634454,19.55094,18.89861,18.18481,17.73119,17.58834,QSO
1237667733983396085,212.749682968761,19.1176686447699,18.3538,17.31051,16.68505,16.26489,16.01743,QSO
1237667733987787041,223.051516319167,17.0391258629052,18.04463,17.16026,16.61648,16.23217,16.04597,QSO
1237667734494511256,150.25658867762,18.3024247337522,19.13659,18.77127,18.37147,17.95185,17.939,QSO
1237667735038656738,167.585227022951,21.5293974169853,19.56588,17.81966,16.80935,16.31871,16.00731,QSO
1237667735039901732,170.623542017689,21.8043215690001,17.76909,16.3358,15.57511,15.20275,14.90099,QSO
1237667735043440664,179.294512068316,22.2961753248467,17.56886,16.4059,15.69419,15.30272,15.02209,QSO
1237667735052222550,200.995506549401,21.6600021214095,18.86089,18.49016,17.98857,17.52521,17.45863,QSO
1237667735052288172,201.216305314823,21.5968815009104,18.62096,17.57152,16.61945,16.13759,15.8147,QSO
1237667735054254230,205.881817448935,21.1147118943006,19.29915,17.98771,17.04968,16.56418,16.28139,QSO
1237667735570088142,154.471450990833,19.8692746112002,19.59499,18.26285,17.3498,16.91037,16.78261,QSO
1237667735574937722,166.05853529325,21.729076223567,19.02376,18.13955,17.30897,16.88693,16.64724,QSO
1237667735575134444,166.594942767406,21.8125716667505,18.7892,18.28476,17.65224,17.16144,16.96354,QSO
1237667735579131974,176.479042651056,22.6493375616114,17.70305,17.70787,17.49273,17.06392,17.14313,QSO
1237671260125987115,136.034152234309,10.6831580166747,18.93407,18.1194,17.35572,16.90272,16.64648,QSO
1237667735580114959,178.789832846928,22.6439963733755,18.12528,18.07931,17.93252,17.54648,17.62897,QSO
1237667735582343242,184.426075236579,22.8120817430136,18.10011,17.07262,16.48318,16.03979,15.82428,QSO
1237667735582736535,185.337580045877,22.7905330798746,19.40604,18.66551,17.96516,17.51876,17.2326,QSO
1237671260661285010,132.377287562323,10.2834937175272,18.84756,18.78594,18.63335,18.33901,18.35284,QSO
1237667735586144404,193.766838263061,22.553476969264,18.9929,17.81057,17.06224,16.53552,16.33123,QSO
1237667735586209890,193.879908683339,22.6199626898699,19.10382,18.29087,17.77009,17.2703,17.13197,QSO
1237667735588569133,199.770339787886,22.2197342723573,17.66672,16.52642,15.96219,15.59017,15.33574,QSO
1237671261195797115,126.973069292669,9.2910606990996,18.73044,18.04243,17.24113,16.7936,16.56043,QSO
1237667735599972364,226.948457468613,17.4401057045778,18.35611,17.975,17.6989,17.27374,17.27245,QSO
1237667736108138528,157.112599919581,20.9540555194949,18.96433,18.81132,18.41738,18.09535,17.96222,QSO
1237667736108269575,157.368133985237,20.9916186121494,16.62757,14.96454,14.19093,13.75523,13.48858,QSO
1237667736116527118,177.61982736453,22.9866798273171,18.60242,18.49289,18.23177,17.87004,17.87282,QSO
1237667736651759635,173.547863041351,23.1735163381886,18.47949,18.31174,17.82176,17.34396,17.31689,QSO
1237667781204115642,137.355958285514,14.3256565470601,19.37611,18.24167,17.23826,16.77089,16.49256,QSO
1237667781204377822,137.875492111658,14.4558436745561,19.00998,17.59808,16.66326,16.21562,15.87552,QSO
1237667781207654539,145.472563497814,16.6058502729814,19.11128,17.93936,17.26683,16.83871,16.56845,QSO
1237667781219450938,173.573237484698,20.9068179791935,17.4329,16.92397,16.3902,15.93778,15.75364,QSO
1237667781220302904,175.653603801374,20.9842426788337,17.6142,17.43003,17.12082,16.73994,16.72563,QSO
1237667781749047369,155.997493702541,19.1026779116654,18.34356,17.62003,16.99296,16.52492,16.32652,QSO
1237667781752651797,164.505084704284,20.4871845629535,16.21453,15.50516,15.04636,14.61229,14.40646,QSO
1237667781763006538,189.85279362989,21.6135584736852,19.29895,17.96434,17.12576,16.65415,16.38091,QSO
1237667781763006557,189.874170279732,21.7194036564238,18.56071,16.96631,16.27935,15.78275,15.55818,QSO
1237667781764710547,194.114266499438,21.521481199383,18.91512,16.94011,16.04914,15.52838,15.23898,QSO
1237671689617473756,244.175008402505,16.702823465111,18.66586,18.52077,18.21635,17.89711,18.06714,QSO
1237667781767200827,200.194459840304,21.1462487318968,17.73586,16.67941,16.07498,15.63035,15.3975,QSO
1237667781769167026,204.960913831852,20.455794569547,19.44471,18.99489,18.61524,18.24635,18.1924,QSO
1237671692301107305,243.665765567288,19.4056896500903,18.16555,18.02104,17.63332,17.22634,17.0918,QSO
1237667781771460667,210.420071627466,19.7739972737693,19.45219,17.79063,16.7775,16.32792,16.01047,QSO
1237667781773951054,216.326540571935,18.6848274670338,18.74971,18.08425,17.5443,17.12982,16.96377,QSO
1237667781782470860,235.97129888517,13.8099311539267,18.38792,16.88688,16.02613,15.59654,15.26962,QSO
1237667782270058578,119.709535779005,9.58910337691682,17.5473,15.89897,15.10474,14.68261,14.36733,QSO
1237667782274973985,130.585930378717,13.2634547436641,18.84413,18.18812,17.49744,17.03269,16.84089,QSO
1237667782300336148,191.037989681849,22.1116502307819,18.36336,17.87933,17.4552,17.00352,16.95059,QSO
1237667782322028653,242.15157089619,12.3309889481043,15.87604,14.66827,14.0046,13.63704,13.33062,QSO
1237666210347417807,328.878844603894,-7.464306612796,18.1411,17.15486,16.32727,15.85503,15.5621,QSO
1237667782812172444,131.265122694985,13.8887675178597,18.84512,18.43891,17.83626,17.49819,17.2828,QSO
1237667782813745438,134.686157916721,14.9849695817236,19.27879,17.78612,16.84617,16.30568,15.89553,QSO
1237667782814204010,135.840885867055,15.2305702887765,18.55352,18.41143,18.16004,17.79092,17.77961,QSO
1237667782821871742,153.514327381071,19.6025181678535,18.00231,17.30962,16.66035,16.24696,15.97715,QSO
1237671768535924770,228.694045764465,58.2958741509593,18.80261,18.49101,17.76153,17.26369,17.10124,QSO
1237667782825803822,163.020137306311,21.2005716006976,17.96473,17.39431,16.83027,16.37658,16.21679,QSO
1237671769610649620,231.313298707258,60.2358629834357,17.46612,16.34303,15.74773,15.32081,15.12747,QSO
1237667782831112271,175.925961340404,22.4551432184554,19.5402,19.3178,18.99689,18.65093,18.67896,QSO
1237667782831833153,177.824548387218,22.48692581533,18.37743,17.92313,17.4513,16.79655,16.87521,QSO
1237667782836748345,190.000405855242,22.5572531665686,18.03274,17.5108,17.10568,16.68582,16.53615,QSO
1237671932818817031,161.87727441363,10.291353911725,17.12506,17.00018,16.84914,16.3901,16.49626,QSO
1237666302166761654,51.5281895946869,1.24160922401138,18.97813,17.73516,16.93514,16.41398,16.14439,QSO
1237666308022141220,0.384737884538879,24.0417709450488,18.94851,17.37167,16.30659,15.72988,15.40203,QSO
1237667783359660146,155.742506380663,20.3772143356803,17.58956,17.10114,16.56518,16.12103,15.93864,QSO
1237667783380959254,207.964668384823,21.369901840741,17.75866,16.34245,15.59463,15.14724,14.91675,QSO
1237667783390527493,230.572354168129,16.8078957566825,17.81091,17.28107,16.87297,16.453,16.39452,QSO
1237671938730623236,257.412328061096,63.1097007235387,18.95692,17.62234,16.95544,16.56807,16.33541,QSO
1237671939262185666,233.429277626969,59.0833955805185,18.7188,18.32785,17.87978,17.51104,17.35406,QSO
1237667783884472330,127.657044653327,13.5572297177183,19.20726,18.23111,17.25475,16.67206,16.44654,QSO
1237671940877254880,252.281831006481,64.4061707077169,19.40885,18.79147,18.12612,17.6987,17.46302,QSO
1237667443512901663,197.694881884695,27.2790955775718,18.44089,18.3065,18.25739,18.33456,17.64305,QSO
1237667444043546716,181.622318528656,28.2433733719221,17.92132,17.60727,17.4085,17.45352,16.90313,QSO
1237667444586053713,196.259606316733,28.1002744582376,19.15899,18.87236,18.1278,17.90059,17.39236,QSO
1237667446727704634,179.624312105783,24.4016726790163,17.99618,17.90116,17.73899,17.80202,17.4228,QSO
1237671260672753753,158.642699985511,15.2843470031277,19.50794,18.80528,17.89245,17.57692,17.18115,QSO
1237667446731767982,189.710770998522,24.4757759360375,19.09609,19.08875,18.72254,18.56186,18.09618,QSO
1237667447266738211,185.046839165138,24.9716388485474,18.677,18.66788,18.5317,18.55449,17.95561,QSO
1237671261732536626,126.447336741877,9.66872545650585,19.39398,19.14146,18.78726,18.74351,18.13526,QSO
1237667447267328003,186.414811987848,24.9767778982591,17.62782,17.58735,17.36245,17.34683,16.7785,QSO
1237667448343756817,193.237554822145,25.4177833818968,18.53663,18.34994,18.09327,18.10174,17.78954,QSO
1237667448876957717,183.993525985373,26.1848398261439,18.53065,18.41052,18.14667,18.12704,17.49454,QSO
1237667448877547552,185.490725184676,26.08270029714,18.23943,17.76903,17.34795,17.28231,16.48062,QSO
1237671266573090848,191.166960468601,6.09297058125067,18.67842,18.37931,18.11595,18.05292,17.63414,QSO
1237667448881217672,194.8717240751,25.7778078377809,19.51427,19.4354,18.97108,18.82171,18.29677,QSO
1237667448881545223,195.573011055741,25.7206209230927,18.02762,17.96111,17.76721,17.7052,17.27792,QSO
1237667537466359828,140.463467325672,17.9821000329362,18.51493,18.28954,17.94943,17.94729,17.52328,QSO
1237667537476452438,164.57836081487,23.2999545204215,19.19306,19.13109,18.7969,18.63624,18.047,QSO
1237667538003689510,141.366547552843,18.7425581865734,18.86378,18.6225,18.32897,18.28513,17.81904,QSO
1237667538535252146,129.195251813233,15.2164011495702,19.18562,18.86747,18.00552,17.60595,17.20208,QSO
1237667538536235338,131.474135689781,16.1415985522484,19.35631,19.13696,18.70701,18.61047,18.18528,QSO
1237667538545672260,153.355957882157,22.208172997861,17.5083,17.48236,17.34569,17.38397,17.10504,QSO
1237671769610059938,229.200457171917,59.4290985959777,19.08329,18.93272,18.57906,18.37324,17.99755,QSO
1237667539083919522,156.61096791843,23.2071706008345,19.19686,19.11607,18.8293,18.65826,18.18929,QSO
1237671930136035391,165.700120718976,8.56785306030023,18.0538,17.99829,17.89128,17.81836,17.45958,QSO
1237667539085688956,160.847226339901,24.0854977119582,19.5965,19.24353,18.76386,18.65953,18.32995,QSO
1237671931206762629,158.69200311491,8.87083856306544,19.12296,18.89099,18.64574,18.50455,18.11262,QSO
1237671932280897587,159.513370329302,9.83645360461141,18.31631,18.22622,18.09452,18.05572,17.67356,QSO
1237671932283519297,165.596955681544,10.2618974923241,19.0297,18.8082,18.33433,18.1154,17.62511,QSO
1237671932819865761,164.383926570776,10.5693690618669,19.39025,19.0125,18.49819,18.23424,17.77146,QSO
1237667542289809420,148.150566426942,20.8621045443901,17.45862,17.47358,17.39507,17.4568,16.89589,QSO
1237667549276471315,177.557875882795,23.7672635642411,19.03818,18.77069,18.48155,18.44054,18.16443,QSO
1237667549808033871,164.387520779654,23.0790327624426,19.16707,19.06081,18.93482,18.9454,18.51713,QSO
1237667550881775838,164.251166379187,23.9301297471303,19.49577,19.15489,18.87757,18.75344,18.16088,QSO
1237667550881972418,164.792317671673,23.9653123966031,19.3067,19.17259,18.84495,18.69967,18.08674,QSO
1237667551415763035,157.184836827931,23.0722186079845,19.18357,19.11499,18.4192,18.1409,17.50014,QSO
1237667730199674889,134.202753828184,14.2227566084022,18.05023,17.81515,17.65658,17.74323,17.23571,QSO
1237671955907543186,203.383638026696,2.79539248370662,19.06171,18.89671,18.66235,18.59097,18.05284,QSO
1237667733960458352,156.944624208897,19.1909506135799,19.32111,19.30548,19.10909,19.04963,18.58198,QSO
1237667733965111458,168.241480822471,20.6373057847672,19.37399,19.02747,18.56329,18.40462,17.9951,QSO
1237671958590455844,204.119207860937,6.65936598322853,18.48511,18.42084,18.03504,17.94327,17.42629,QSO
1237667734497853660,158.192701411399,19.7125527602797,19.12842,18.85086,18.39476,18.21013,17.81713,QSO
1237667735026401420,138.601892090409,15.7774415460629,19.5818,19.03219,18.11369,17.68217,17.24649,QSO
1237667735038918699,168.233316162761,21.4474976321228,19.27757,19.07738,18.94639,18.93963,18.5113,QSO
1237671992947179700,201.803913759056,12.0987989088421,19.18723,19.16283,18.86724,18.66702,18.09187,QSO
1237671992953602078,207.711716320809,-1.30559629461311,18.48518,18.22794,17.98787,17.91245,17.44901,QSO
1237667735065133076,231.542901781856,15.8946650434904,18.33472,18.28292,18.14455,18.19825,17.69911,QSO
1237667735579590677,177.518582642838,22.5884828768015,18.68275,18.49768,18.13346,18.06709,17.67847,QSO
1237667735589552142,202.101364820662,21.9887728042289,19.16453,19.01933,18.8243,18.81701,18.36958,QSO
1237672795033501825,1.50760699575252,-5.47918455165515,19.41786,18.71228,18.23101,18.11736,17.61707,QSO
1237667736126488753,202.397604734291,22.2695747744125,18.78742,18.70279,18.43844,18.2731,17.82268,QSO
1237667736647893197,164.132075303931,22.2312837166652,19.51459,19.3136,19.02705,18.97506,18.48618,QSO
1237667736673779916,227.405354641218,18.1365484359764,19.1378,18.95454,18.70393,18.64452,18.12332,QSO
1237667781201690779,131.964722291607,12.6755566043795,18.16259,18.20139,18.05757,18.03087,17.34548,QSO
1237667781209227410,149.094153093548,17.4048369451728,19.45687,19.2097,18.76364,18.7988,18.19123,QSO
1237667781210013850,150.906821065049,17.7916822588637,19.13398,18.90998,18.48767,18.31961,17.91294,QSO
1237667781221744798,179.173004964331,21.3391414536369,19.45868,19.00753,18.4381,18.23013,17.80179,QSO
1237667781739479193,133.870718756644,13.8106834025368,18.52893,18.39319,18.21469,18.13733,17.65876,QSO
1237673705577972043,114.447652874826,41.113303631296,18.97698,18.69271,18.16132,17.93289,17.51969,QSO
1237673705582035247,126.785569594912,42.8382908038211,18.85387,18.77024,18.56417,18.5092,17.95544,QSO
1237667781763792929,191.849854593209,21.5929617247892,18.93369,18.7647,18.5583,18.56518,18.01657,QSO
1237667781774147647,216.895177718216,18.550750113331,17.97443,17.84316,17.80731,17.8555,17.31257,QSO
1237667782274187329,128.801522835836,12.7096017069832,18.79904,18.81262,18.22828,17.91232,17.38955,QSO
1237667782274646286,129.812792165038,13.0787370712983,19.56289,19.20427,18.4484,18.09959,17.66829,QSO
1237667782290112574,166.008354474488,20.9981081861556,18.82734,18.56559,18.29102,18.23344,18.00496,QSO
1237667782292996124,172.949544218799,21.7510515073755,18.6819,18.65258,18.35035,18.25231,17.74886,QSO
1237674289684414608,125.307153644432,35.0514016134849,19.26341,18.92192,18.44387,18.23625,17.8456,QSO
1237674290218270862,117.079335426585,33.8863650903146,19.19613,19.09181,18.87309,18.77738,18.10761,QSO
1237674290218270864,117.124643726334,33.7705199486898,18.64215,18.47611,18.28409,18.32474,17.73226,QSO
1237674290755207225,117.087342510323,34.1312799495081,18.22722,18.01088,17.77691,17.83645,17.22226,QSO
1237667782304334013,200.880260427541,21.4233705375082,19.41336,19.12539,18.45669,18.18567,17.75567,QSO
1237667782313115693,221.841037429661,17.9852018628467,17.78791,17.7828,17.65263,17.69049,17.23331,QSO
1237674366992318816,116.555542604058,33.434393475251,19.52513,19.14503,18.6107,18.4513,18.02397,QSO
1237667782319407216,236.358556240978,14.1998001313346,18.56834,18.19359,17.64018,17.41259,17.00165,QSO
1237667782815711507,139.246107365381,16.2387764606886,18.93659,18.48129,17.95436,17.75668,17.2896,QSO
1237667782820692138,150.80233711362,18.9574600733318,19.4856,19.14717,18.69537,18.48499,17.71761,QSO
1237674370754740306,125.789840642979,20.7915845645865,18.69019,18.59162,18.07666,17.81091,17.41377,QSO
1237667783366279294,171.794426748456,22.4648635172373,19.57955,19.2493,18.65851,18.29874,17.92425,QSO
1237674459878588676,140.755639098066,2.19138130123621,19.33062,19.02104,18.49467,18.3239,17.72778,QSO
1237667783367000092,173.513841227836,22.5873104975166,17.89864,17.86474,17.63353,17.57602,17.09702,QSO
1237667783385808937,219.569938801958,19.332099497495,18.42152,18.27475,18.0418,18.0223,17.68655,QSO
1237667783386333217,220.837991251656,19.0644760254188,18.56522,18.389,18.02358,17.87836,17.34578,QSO
1237667783897645066,158.270287172906,21.2044906360944,18.45549,18.51679,18.30922,18.31047,17.59392,QSO
1237667783907672224,182.952830877256,23.3988780390028,19.16969,18.91179,18.54893,18.40502,18.00945,QSO
1237674461487235286,136.241260371369,1.0730659599174,18.85203,18.6834,18.31246,18.13283,17.67038,QSO
1237667783914160235,199.031770097646,22.7994398523872,19.29747,19.15739,18.68839,18.45494,18.10409,QSO
1237667783916453983,204.613505141136,22.2039967098837,19.01096,18.81536,18.4289,18.263,17.93744,QSO
1237667783925170345,225.602420655965,18.3579892428653,19.34684,19.06126,18.81301,18.78361,18.21633,QSO
1237667910056542247,185.424654747812,23.8799905312257,19.04104,18.96379,18.64549,18.54334,17.96785,QSO
1237668293372018829,166.897641022685,18.7890859901783,18.60528,18.44176,18.05985,17.90636,17.60592,QSO
1237668293906333698,160.622350104497,18.4094206233583,18.66566,18.29863,17.83163,17.50288,17.35937,QSO
1237668293907972179,164.618022933618,18.9596613004194,18.5575,18.32943,17.92023,17.71105,17.46995,QSO
1237678617408307358,338.177290804847,0.982165123299027,19.25562,19.01612,18.4654,18.03766,17.91068,QSO
1237668293909348486,167.9478223907,19.2973274034552,19.04607,18.43544,17.74173,17.33743,17.04344,QSO
1237668294445891709,167.010388087394,19.5908206015725,19.08581,18.6976,17.88181,17.38727,17.17005,QSO
1237668294983221293,168.109406046085,20.1940526095013,18.84193,18.51928,18.1601,17.88634,17.88309,QSO
1237668294983811098,169.497840157799,20.2548207513545,18.64689,18.42306,18.13911,17.87447,17.87205,QSO
1237668296595406867,189.623289312207,18.8770987360152,19.13446,18.99533,18.75245,18.51868,18.32868,QSO
1237668296595931187,190.947883606365,18.815730578056,18.29901,18.2631,18.00005,17.58974,17.63875,QSO
1237668296596455497,192.119151506132,18.7508920071117,19.14957,18.86886,18.13566,17.71203,17.4559,QSO
1237668297137586225,202.478619491408,18.3449153151357,17.79193,17.43646,17.01093,16.64964,16.54349,QSO
1237678617434128400,37.1728042595157,0.869046561427916,18.9897,18.63331,18.19289,17.81064,17.69105,QSO
1237678617437470904,44.9090038697032,0.704529927424568,19.18095,18.03238,17.10653,16.67633,16.39317,QSO
1237668297664692346,178.908867092043,19.5367835446456,19.05122,18.02231,16.94695,16.47975,16.15586,QSO
1237668297667248154,184.992430720891,19.6984024004118,18.54918,18.27632,17.9797,17.76019,17.77674,QSO
1237668297676554306,207.551032491772,18.2163557147401,17.82801,17.70329,17.16152,16.67803,16.6565,QSO
1237668298209493071,198.03205166267,19.6509100249834,19.37633,19.06053,18.57269,18.19055,17.95892,QSO
1237668298214866989,211.052334544536,18.2308507994989,18.74277,18.4017,17.95395,17.52245,17.40667,QSO
1237668298754424866,217.420996485011,17.5876260748795,18.16708,17.97193,17.49464,17.06791,16.9977,QSO
1237668310015934772,233.236411928653,12.9359460581682,18.9072,18.38431,17.72255,17.29805,17.04924,QSO
1237668315383791729,209.739148786084,16.247800047546,18.9947,18.69834,18.19783,17.85793,18.05272,QSO
1237668331487821988,212.490180598819,15.0098477552095,19.12243,18.9013,18.4742,18.27386,17.95852,QSO
1237668331495424340,230.121128396983,11.9991358468188,19.34111,19.02304,18.55527,18.09967,18.06183,QSO
1237667259356938280,200.247599476013,29.9578125944816,17.76989,17.42058,17.05502,16.69055,16.71188,QSO
1237668332025937967,215.519306360653,15.1796287838872,17.60106,17.70332,17.59658,17.48339,17.21211,QSO
1237668332033736968,233.498315355716,11.6429645808664,19.28087,19.09076,18.5877,18.16008,18.07457,QSO
1237668332563923169,218.205923835281,15.1051591789405,19.33733,19.01522,18.33184,18.00819,17.71806,QSO
1237668332571787409,236.256149097689,11.5883385505868,17.96383,17.76384,17.34584,17.00885,16.87001,QSO
1237668336860922079,241.52855206068,14.5482917208249,18.0989,17.94954,17.74738,17.4817,17.49661,QSO
1237667292108947856,124.436639152682,13.5113095379874,19.09207,18.93528,18.37507,17.9244,17.72736,QSO
1237668348144648207,234.701975437122,10.3120184761201,19.01425,18.50259,18.07712,17.77645,17.71911,QSO
1237668348683092316,238.417102724203,9.9329213542594,19.12549,18.47506,17.94539,17.51302,17.37356,QSO
1237668349214589151,226.260032404081,13.0337669796981,19.38304,19.29776,19.0963,18.92404,18.93544,QSO
1237668349222322850,243.873552464696,8.95736217816324,19.57805,19.28475,18.77105,18.57723,18.24727,QSO
1237678791349370933,13.5437108899939,27.9728730706325,18.44833,18.30126,17.85711,17.45109,17.5128,QSO
1237668349746348155,214.408944043122,15.4008832669389,19.02018,18.69229,17.99791,17.59208,17.38872,QSO
1237668349746741283,215.410428626612,15.3460822429927,17.93243,17.61998,17.27149,17.00317,16.98361,QSO
1237668349754212651,232.630238325579,12.1261263973066,18.86603,18.43326,17.7255,17.25001,17.05593,QSO
1237668349759783511,245.304836388846,9.08409030740533,19.53736,18.99667,18.48103,18.11001,17.99542,QSO
1237668350279024676,204.611188859611,17.0767086981782,17.97524,17.62314,17.25973,16.9708,16.96701,QSO
1237668350286364908,221.899717396524,14.7270798294917,19.5703,19.27573,18.94812,18.66959,18.61605,QSO
1237668350288593086,227.010426523858,13.6513794795381,18.93382,18.72805,18.31098,18.01241,17.85291,QSO
1237668366921302178,232.298125401521,15.9487655448316,17.83825,17.78644,17.67163,17.42079,17.53627,QSO
1237668366923792776,237.962838569777,14.3216900888265,18.67307,18.38412,17.77277,17.36394,17.14446,QSO
1237668367462367246,241.791197601688,13.5719534141877,17.48926,17.31593,17.07407,16.68904,16.7443,QSO
1237668367999107385,241.699258955711,14.0828984524152,18.72055,18.21032,17.58961,17.1184,17.11199,QSO
1237668494169538577,171.897101857039,15.8968635183574,18.74404,18.57887,18.24774,17.87899,17.63837,QSO
1237668494710407240,181.377709728829,16.8281939570663,18.09234,17.43532,16.88845,16.51072,16.34985,QSO
1237668495237709924,158.664409134009,15.3758377975919,18.55377,17.78427,17.10872,16.67456,16.45239,QSO
1237668495243673712,172.855838510642,16.814879685413,19.50456,19.19848,18.69637,18.35765,18.0112,QSO
1237668495778185389,167.118248340257,16.9070203067227,19.24745,19.12522,18.46886,17.9954,17.92765,QSO
1237668496316170263,169.712279026829,17.3745016477012,18.21698,17.81339,17.08794,16.59645,16.4036,QSO
1237668496851402858,165.732194332355,17.5521791653195,19.50157,18.92613,18.21161,17.79328,17.68445,QSO
1237668496858415215,182.556557492771,18.3341350855476,18.92397,18.46802,17.84272,17.37296,17.3483,QSO
1237668502753378465,240.425602258081,59.3205652973417,19.20864,18.95344,18.52183,18.21325,18.13027,QSO
1237668584363130989,178.403372728357,16.3680818478655,19.20938,18.7914,18.26245,18.13965,17.83382,QSO
1237668589185204303,182.683753721632,16.7592019512372,18.04539,17.98059,17.95301,17.63532,17.79605,QSO
1237668589191757942,198.285650639116,16.356899841544,18.41931,18.33281,17.99547,17.59141,17.59125,QSO
1237668589193527312,202.433341073085,16.03828158369,18.60804,18.43043,18.13951,17.83803,17.78516,QSO
1237668589729939578,201.452954664072,16.5976063080536,18.91086,18.86765,18.65892,18.41075,18.42276,QSO
1237668590262550536,191.245088565025,17.5499010295772,18.34338,18.38735,17.88878,17.60402,17.14191,QSO
1237668590798438449,188.959429735564,18.045246280375,17.31561,17.30124,17.13731,17.02733,16.83311,QSO
1237668591335571549,189.54548494313,18.3708891343079,18.94131,18.89721,18.45134,18.12103,17.95959,QSO
1237668591337013381,193.081463682509,18.3433555030677,19.42045,18.4932,17.72268,17.26399,17.10203,QSO
1237668591341076701,202.825920658992,17.7381872209667,19.51439,19.28208,18.72282,18.25896,18.29128,QSO
1237668602608615723,233.313499282889,54.4019942446636,19.50366,18.99532,18.36664,18.01296,17.93646,QSO
1237668611197763600,244.796846943793,50.1858934095838,17.58933,17.53951,17.28736,16.89801,17.02147,QSO
1237668624094003386,203.667292309078,16.5706931244656,19.23706,18.64506,17.86847,17.40331,17.13377,QSO
1237668624619798666,177.221309002913,17.6821229877307,19.32829,19.19295,18.94152,18.60454,18.6701,QSO
1237668624622289198,183.162479782141,17.8330416962383,19.32232,19.04597,18.47121,18.12069,17.88252,QSO
1237668625696686082,184.628506488758,18.5828543525531,17.72231,17.43487,17.12939,16.76335,16.88267,QSO
1237668625699176607,190.718047803599,18.5727846894251,19.103,18.74935,18.15318,17.79656,17.71391,QSO
1237668625702781105,199.421189789882,18.1023166123951,19.13619,18.88709,18.51445,18.12504,17.9888,QSO
1237668672400654386,152.761505110061,61.6605462104775,18.35934,18.23502,17.92161,17.52745,17.66399,QSO
1237670456969658513,43.2213860554863,31.4695038814599,19.11044,18.77268,18.40885,18.15662,18.03065,QSO
1237670956252921999,28.091990528163,-9.21328563373225,19.27701,19.11328,18.54165,18.07706,18.02035,QSO
1237670956255674426,34.3179334086951,-8.94786883386156,19.29886,18.2163,17.35907,16.9626,16.74387,QSO
1237679338958225419,35.0607582399874,-7.48312632622121,17.79626,17.7698,17.536,16.97859,17.11036,QSO
1237670956790972624,30.7529185280855,-8.70291496357007,19.26085,18.39432,17.27851,16.78122,16.55742,QSO
1237670956791693426,32.443051381097,-8.56375553961104,19.11899,18.80768,18.30178,17.88353,17.78256,QSO
1237670964319223878,157.588519264856,17.1403999400209,18.44995,18.224,17.68592,17.4021,17.09623,QSO
1237670964853407860,151.133270609704,16.552765298351,18.94214,18.68748,18.02201,17.62947,17.43205,QSO
1237670965386608880,142.544805137675,15.087316334134,18.79882,18.32301,17.67532,17.33051,17.03063,QSO
1237670965386674468,142.721928959736,15.2183785338706,19.14661,18.87169,18.33123,17.83318,17.68096,QSO
1237670965388116123,145.978554736511,15.971570763886,19.32631,18.40847,17.51697,17.10508,16.79647,QSO
1237670965918957793,132.052789390887,13.0049916815641,19.54745,19.09608,18.37946,17.97468,17.85442,QSO
1237670965930623028,159.261173909453,18.607073993208,18.69146,18.58742,18.25691,17.87911,17.8542,QSO
1237671940877320532,252.799579760551,64.2920853629186,19.11042,17.6057,16.83773,16.38669,16.11416,QSO
1237667783904591950,175.225351430894,23.1289865032127,17.75299,16.42676,15.75755,15.38679,15.13123,QSO
1237671955903283250,199.403532408024,11.6405024781343,18.76091,18.20837,17.40162,16.95263,16.70307,QSO
1237667783906230334,179.314536825398,23.2471827273161,18.90133,18.51921,18.03272,17.57199,17.49716,QSO
1237667783918289040,209.143636599868,21.6312378478935,17.86003,16.8596,16.29342,15.88075,15.65394,QSO
1237671956442448058,202.084387124888,7.08045413808717,19.56773,18.64264,17.61205,17.11322,16.86107,QSO
1237667910049988684,169.04285981293,23.0664113473729,19.32652,18.36467,17.65042,17.13713,17.02457,QSO
1237667910054641793,180.600153964065,23.8753194539067,19.28615,18.90072,18.1913,17.69517,17.46372,QSO
1237667910057852937,188.662701340886,23.8349262392004,17.75803,17.58677,17.15072,16.68803,16.59944,QSO
1237671990266560687,203.474092684825,3.43532548327762,18.63614,18.07949,17.56437,17.08456,16.9254,QSO
1237667910066372813,209.729908114965,21.7634597847146,18.98517,17.2435,16.35968,15.91168,15.59123,QSO
1237667910586073167,167.064708772004,23.1204987833601,18.27511,16.97858,16.25402,15.84498,15.58665,QSO
1237671990801006673,201.545741913677,8.76783688648946,18.58652,17.95925,17.46948,17.11638,16.93964,QSO
1237667910587187304,169.948364832501,23.5943244980807,18.10891,18.04175,17.81756,17.32395,17.54877,QSO
